event_id,visible,timestamp,location_long,location_lat,external_temperature,gps:hdop,gps:satellite_count,height_above_ellipsoid,tag_tech_spec,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name
32050676501,TRUE,22/08/2018 13:15,9.8723,46.81836,35,1.2,8,2137.25,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676731,TRUE,22/08/2018 13:30,9.87539,46.81618,34.5,1.4,8,2197.34,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678358,TRUE,22/08/2018 14:00,9.9034,46.80221,32,2.1,7,2046.91,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678278,TRUE,22/08/2018 14:15,9.90318,46.80264,33.5,1.7,6,2089.09,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677541,TRUE,22/08/2018 14:30,9.8888,46.81079,31.5,2.5,6,2040.62,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678064,TRUE,22/08/2018 14:45,9.90255,46.8027,30.5,1.4,7,2057.86,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678312,TRUE,22/08/2018 15:00,9.90329,46.80223,31.5,3.2,4,2057.86,04:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677169,TRUE,22/08/2018 15:15,9.88202,46.81285,29,2.1,7,2139.49,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677931,TRUE,22/08/2018 16:00,9.90132,46.80359,31,2,7,2097.66,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678031,TRUE,22/08/2018 16:15,9.90233,46.8027,28.5,1.7,8,2070.15,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677334,TRUE,22/08/2018 17:00,9.88427,46.81158,27,1,8,2073.92,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677128,TRUE,22/08/2018 17:15,9.88154,46.81199,29,1.3,7,2112.61,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677137,TRUE,22/08/2018 17:30,9.88169,46.81209,30.5,1.5,7,2102.76,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677213,TRUE,22/08/2018 17:45,9.88252,46.81181,29.5,2.3,5,2093.93,05:05,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677646,TRUE,23/08/2018 09:00,9.89338,46.80948,31.5,1.2,8,2035.89,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676860,TRUE,23/08/2018 09:15,9.87793,46.81323,32,1.1,8,2128.38,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676758,TRUE,23/08/2018 09:30,9.87581,46.81633,37.5,2,6,2231.62,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678119,TRUE,23/08/2018 10:15,9.90276,46.8027,32.5,1.8,6,2072.11,06:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678148,TRUE,23/08/2018 10:30,9.90288,46.80272,32,1.2,7,2080.29,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678206,TRUE,23/08/2018 11:15,9.903,46.80298,35.5,1.4,7,2095.27,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677480,TRUE,23/08/2018 11:30,9.8873,46.81206,31.5,1.6,7,2076.61,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678253,TRUE,23/08/2018 12:00,9.90313,46.80219,30.5,3.1,8,2077.4,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677850,TRUE,23/08/2018 12:15,9.8998,46.80491,31,1.9,8,2073.39,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676887,TRUE,23/08/2018 12:30,9.87855,46.81293,32.5,1.2,8,2117.79,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677673,TRUE,23/08/2018 13:00,9.89477,46.80769,21.5,1.3,7,1958.62,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678210,TRUE,23/08/2018 13:30,9.90301,46.80244,30.5,1.3,8,2088.97,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678342,TRUE,23/08/2018 14:00,9.90336,46.80211,31,3.4,6,2076.38,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678268,TRUE,23/08/2018 14:30,9.90316,46.80222,31.5,1.3,8,2066.87,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678297,TRUE,23/08/2018 15:00,9.90325,46.80254,27,1.6,7,2061.34,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677217,TRUE,23/08/2018 15:15,9.88259,46.81219,27,1.4,8,2105.32,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677027,TRUE,23/08/2018 15:30,9.88005,46.81275,30,3.8,7,2105.91,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678344,TRUE,23/08/2018 16:00,9.90337,46.80243,30,2.7,4,2103.51,04:04,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678398,TRUE,23/08/2018 16:15,9.90354,46.80279,30,1.9,7,2092.97,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678423,TRUE,23/08/2018 16:30,9.90366,46.80305,29,1.6,7,2030.03,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678168,TRUE,23/08/2018 17:00,9.90292,46.80259,28,3.2,6,2090.05,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678350,TRUE,23/08/2018 17:15,9.90338,46.80256,32.5,2.9,5,2092.36,05:05,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678336,TRUE,23/08/2018 17:30,9.90335,46.80237,23.5,1.5,7,2085.37,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678149,TRUE,23/08/2018 17:45,9.90288,46.80229,21.5,2.3,6,2066.9,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678227,TRUE,24/08/2018 09:00,9.90306,46.80224,31.5,2.9,6,2064.84,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678456,TRUE,24/08/2018 09:15,9.90379,46.80237,30.5,2.3,6,2066.79,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678262,TRUE,24/08/2018 09:30,9.90315,46.80259,30.5,3.4,6,2081,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677274,TRUE,24/08/2018 10:00,9.88361,46.81172,26.5,2.5,5,1908.17,05:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677259,TRUE,24/08/2018 10:45,9.88337,46.81101,27.5,2.1,6,2069.66,06:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677243,TRUE,24/08/2018 11:00,9.88319,46.81241,28,2.2,6,2136.12,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677626,TRUE,24/08/2018 11:45,9.89233,46.81018,31,1.5,8,2104.19,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676757,TRUE,24/08/2018 12:00,9.8758,46.81654,34,1.7,8,2227.43,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678462,TRUE,24/08/2018 12:30,9.90384,46.80222,32.5,1.2,8,2112.32,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678466,TRUE,24/08/2018 12:45,9.90385,46.80223,28.5,1.2,8,2094.11,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676954,TRUE,24/08/2018 13:30,9.8793,46.81325,31,2.3,7,2141.41,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678220,TRUE,24/08/2018 13:45,9.90305,46.80243,30,1.5,7,2102.29,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678099,TRUE,24/08/2018 14:30,9.90269,46.80263,29,1.9,7,2065.17,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678395,TRUE,24/08/2018 14:45,9.90352,46.8032,28.5,2.5,5,2065.1,05:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678321,TRUE,24/08/2018 15:15,9.90331,46.80257,28.5,3,7,2085.17,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678130,TRUE,24/08/2018 15:30,9.90282,46.80268,29,2.4,7,2092.95,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678042,TRUE,24/08/2018 15:45,9.90244,46.80249,29,2.3,6,2084.28,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678414,TRUE,24/08/2018 16:15,9.90363,46.8025,26.5,1.5,7,2087.06,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678256,TRUE,24/08/2018 16:30,9.90314,46.80222,24.5,1.8,7,2037.47,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678228,TRUE,24/08/2018 16:45,9.90306,46.8023,21.5,1.3,8,2052.13,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678375,TRUE,24/08/2018 17:15,9.90347,46.80261,25.5,2,6,2069.45,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678313,TRUE,24/08/2018 17:30,9.90329,46.80242,24.5,2.1,5,2068.43,05:05,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677616,TRUE,24/08/2018 17:45,9.89121,46.80822,22,1.6,7,1949.48,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676950,TRUE,25/08/2018 09:15,9.87925,46.81316,31.5,1.7,7,2134.16,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677006,TRUE,25/08/2018 10:00,9.87977,46.8132,27,1.4,6,2122.73,06:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676892,TRUE,25/08/2018 10:15,9.8786,46.81377,32.5,1.3,7,2159.55,07:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678080,TRUE,25/08/2018 10:30,9.90261,46.8022,24.5,1.9,6,2064.57,06:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678425,TRUE,25/08/2018 10:45,9.90366,46.80236,29.5,1.5,6,2063.86,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677341,TRUE,25/08/2018 11:00,9.88432,46.81126,26,1.6,7,2061.88,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677153,TRUE,25/08/2018 11:15,9.88191,46.81209,29,2,7,2125.48,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677838,TRUE,25/08/2018 11:30,9.89962,46.80433,23.5,1.2,8,2008.3,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678292,TRUE,25/08/2018 12:30,9.90324,46.802,26.5,3.1,7,2060.3,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678258,TRUE,25/08/2018 13:30,9.90314,46.80228,24.5,2,7,2057.85,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678359,TRUE,25/08/2018 13:45,9.9034,46.80223,27,2.4,6,2074.44,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678293,TRUE,25/08/2018 14:45,9.90324,46.80205,20,1.9,7,2105.31,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678245,TRUE,25/08/2018 15:00,9.90312,46.80238,22,1.7,7,2047.47,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678402,TRUE,25/08/2018 15:15,9.90357,46.80247,23.5,1.7,6,2071.88,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678426,TRUE,25/08/2018 15:45,9.90366,46.80215,25,2,7,2067.08,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678231,TRUE,25/08/2018 16:00,9.90308,46.80203,25,1.8,6,2102.15,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678310,TRUE,25/08/2018 16:15,9.90328,46.80241,23,1.6,7,2043.4,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678337,TRUE,25/08/2018 16:30,9.90335,46.80232,20.5,1.8,6,2044.6,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678114,TRUE,25/08/2018 16:45,9.90274,46.80235,21,1.8,6,2108.9,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678242,TRUE,25/08/2018 17:00,9.90311,46.80297,19,1.7,7,2110.85,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678246,TRUE,25/08/2018 17:15,9.90312,46.80221,24.5,1.3,8,2094.06,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678115,TRUE,25/08/2018 17:30,9.90274,46.80285,23.5,2.2,6,2070.36,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050676805,TRUE,25/08/2018 17:45,9.87685,46.8107,17,2.3,6,1964.25,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678032,TRUE,26/08/2018 09:00,9.90234,46.8028,25,2.3,7,2061.46,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677132,TRUE,26/08/2018 10:00,9.88161,46.81219,22.5,1.3,7,2105.73,07:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678238,TRUE,26/08/2018 10:15,9.9031,46.80254,25,2.1,6,2011.13,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678191,TRUE,26/08/2018 10:30,9.90297,46.80243,25.5,2,5,2059.65,05:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678303,TRUE,26/08/2018 10:45,9.90326,46.80236,22,2,5,2033.85,05:05,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678037,TRUE,26/08/2018 11:00,9.90239,46.8024,25,1.6,6,2085.11,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678110,TRUE,26/08/2018 11:15,9.90273,46.80232,27,1.3,8,2083.32,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677941,TRUE,26/08/2018 11:30,9.90138,46.80434,27.5,1.1,8,2093.59,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678442,TRUE,26/08/2018 12:30,9.90372,46.80195,26.5,3.7,6,2153.12,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677105,TRUE,26/08/2018 13:30,9.8811,46.81255,27,1.3,8,2107.53,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678287,TRUE,26/08/2018 13:45,9.90322,46.80218,27.5,2.1,7,2082.9,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678379,TRUE,26/08/2018 14:00,9.90348,46.80235,29.5,1.3,7,2066.92,07:07,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677277,TRUE,26/08/2018 14:15,9.88363,46.81173,25.5,2.6,8,2088.58,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677349,TRUE,26/08/2018 14:45,9.88442,46.81113,23.5,1.7,8,2043.74,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677190,TRUE,26/08/2018 15:00,9.88216,46.81278,27,3,6,2130.01,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050678144,TRUE,26/08/2018 15:15,9.90287,46.80228,26.5,2.9,6,2051.58,06:06,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
32050677206,TRUE,26/08/2018 15:45,9.88244,46.81197,26,1.2,8,2124.03,08:08,gps,Nucifraga caryocatactes,24,K121798,Movement patterns of seed dispersing spotted nutcrackers (Nucifraga caryocatactes)
